,r_tc,r_gldas,r_fldas,r_ecmwf
2001-09-30,0.0,0.0023388335255365308,0.00010318652795944435,0.007939536454963777
2001-10-31,6.785546916470588e-05,0.002499039099356927,0.0015910011823648423,0.006866606809317363
2001-11-30,0.013488609869317653,0.0046335359053949685,0.011299834335886017,0.04255411610599428
2001-12-31,0.013035976986113735,0.006124402526442616,0.00797929369238829,0.05791651899189469
2002-01-31,0.004917360242470591,0.0029321319829779873,0.008834235481387289,0.026324281783856363
2002-02-28,0.0005773630392117647,0.0027300957839763995,0.002173530031225271,0.030218029487111872
2002-03-31,0.005366307103356868,0.0033336494267660523,0.0072251272203886045,0.05645379364286127
2002-04-30,0.004769561393878433,0.0021423543066563574,0.0006743974307384627,0.04158175363853805
2002-05-31,0.0005078934317803922,0.0018242447700617223,0.0002805635380707229,0.031572967275196026
2002-06-30,0.0,0.0015257218544404878,0.0001275084384062361,0.021185882406360334
2002-07-31,0.0,0.0014499422288819829,8.448256737620279e-05,0.01358174496854927
2002-08-31,0.0,0.0013701835534951682,8.191754801658556e-05,0.008790847296275859
2002-09-30,0.0,0.0012695911506179177,8.263673115576759e-05,0.006295312971695452
2002-10-31,0.0,0.0012636367580652838,0.00019874842654987973,0.00477718984039746
2002-11-30,0.012854031796800008,0.00874424534553498,0.012388204605222866,0.07142139578723224
2002-12-31,0.014151020670254902,0.006439011255618297,0.007498130371967396,0.03136586215484883
2003-01-31,0.0003977652121411764,0.0016023833175872228,0.0008282842705619994,0.008046979599095139
2003-02-28,0.012413265154768649,0.005772569615238223,0.007272431404566892,0.020644036262032216
2003-03-31,0.005208057549686277,0.005902113301492221,0.0046137887129289795,0.03930983737239054
2003-04-30,0.014467679581847057,0.0057044183574852456,0.01354289964892027,0.04010402762447083
2003-05-31,0.005094011547396082,0.004041175248112326,0.0020662683373059623,0.062154050723734276
2003-06-30,0.0,0.0025795351882587246,0.00010690432919851788,0.032488631664313566
2003-07-31,0.0,0.0020350165732880335,8.533204184757726e-05,0.01843288829486295
2003-08-31,1.2053327090196079e-05,0.001719315081654176,7.931549676551754e-05,0.011344364259065742
2003-09-30,0.0,0.0014667010574133017,8.788150946729037e-05,0.007354220611376481
2003-10-31,0.0,0.0013856843816435328,8.923996621286982e-05,0.005421092501653246
2003-11-30,0.005403306453980399,0.0017125571400462695,0.0024813368908993792,0.008160203033944205
2003-12-31,0.013474337848070587,0.005536107517534819,0.0077865648481710015,0.05581258500191048
2004-01-31,0.005880375031235304,0.0024832336403579625,0.004664972746551737,0.020058000432709083
2004-02-29,0.016017511334956862,0.019162941169154582,0.016208104726801766,0.09417291394896543
2004-03-31,0.004005030462317641,0.0052393042483017535,0.0053058006525553165,0.06930072041452356
2004-04-30,0.00023596878627058827,0.0037290484925956474,0.0003605490136133918,0.04277216580721316
2004-05-31,0.0,0.002625266661867351,0.00013576274603834603,0.02502873709135111
2004-06-30,0.0,0.001983586138423744,7.781836864494123e-05,0.01496127431205913
2004-07-31,0.0,0.001760790280074508,7.323735775784573e-05,0.009312563416106654
2004-08-31,0.0,0.0015912781249569246,7.107063374770402e-05,0.006045207510714298
2004-09-30,0.0,0.0014295730375265465,0.0001541052159933875,0.0042780150878788895
2004-10-31,0.012923960041721569,0.008699150464569804,0.00866937710682246,0.045562064558686347
2004-11-30,0.006856188451658829,0.0014095209354569643,0.0011820861863038852,0.009866898701092214
2004-12-31,0.020628940946345098,0.01243304636925196,0.005508137402650099,0.07614862032578161
2005-01-31,0.0352536702748667,0.06718374238827071,0.014637422400666735,0.33343239789960827
2005-02-28,0.03303516146427058,0.07713597539930903,0.005635246194692245,0.16366823043629358
2005-03-31,0.015896902676674523,0.09235894610943766,0.016737781173495947,0.271801090082771
2005-04-30,0.005359631105850985,0.046525549457393206,0.003906942387059686,0.22149035522683966
2005-05-31,0.006814065724215692,0.02194666370080108,0.003251976359945691,0.18742679269006804
2005-06-30,0.0,0.012660917152490866,0.0001556527136379645,0.08651832511593317
2005-07-31,0.0,0.010081544474653398,9.322150319206554e-05,0.04776832771207529
2005-08-31,0.0,0.008569148923618364,7.923129892188024e-05,0.027377502785261562
2005-09-30,0.0005419278779372548,0.007456511522963203,8.840463512180776e-05,0.01741633496784762
2005-10-31,0.004616683676043138,0.006945740192458556,0.0006062573090972383,0.012646192961602045
2005-11-30,0.00031001953903921564,0.006379076171895896,0.0009229486348175337,0.010492769580690042
2005-12-31,0.015040201620999992,0.015398875165113311,0.004613194381813949,0.06573475543015733
2006-01-31,0.024763684905317655,0.01905911021542135,0.031515097263845354,0.27758257215193954
2006-02-28,0.004766158945200001,0.012463504808919574,0.0025378356749433976,0.05711348886830183
2006-03-31,0.024684887936047065,0.028664442801142796,0.016543753412717164,0.2532528151585795
2006-04-30,0.048873537544458875,0.10843968583672271,0.03973100353103129,0.9368697351561879
2006-05-31,0.001235474240968627,0.04132972935483147,0.0013979378073680465,0.2623220479167822
2006-06-30,0.0,0.01867515623241858,0.00022321482675252837,0.11526685115817092
2006-07-31,0.0,0.013396075411493872,0.0001223072864345193,0.0571064848128786
2006-08-31,0.0,0.010861372868513816,9.61532728327912e-05,0.031108944909347767
2006-09-30,0.0,0.009007359612704885,8.785259106868956e-05,0.019144042435780464
2006-10-31,0.001175052919666666,0.008250824189800155,0.0006270262944892345,0.014514701385705731
2006-11-30,0.0001970327864392157,0.007135125333235013,0.000773356375321567,0.011228355736064887
2006-12-31,0.006866667042694119,0.007764239758787856,0.005354771924429329,0.014989524004762124
2007-01-31,0.00491379074437255,0.006345739489992243,0.0005370882299127073,0.013234893657050106
2007-02-28,0.008634603068796072,0.008528033968763558,0.009711395943664547,0.06143385264588051
2007-03-31,0.004283321747309801,0.005437548627458864,0.0035670594420487167,0.01588410272656368
2007-04-30,0.003974928019807838,0.00547715697613402,0.004569177511198338,0.014247773148421353
2007-05-31,0.0,0.004324426204787689,0.00012441474779456736,0.010470416076405375
2007-06-30,0.0,0.003913599245359507,5.166695175046466e-05,0.007654763313586336
2007-07-31,0.0,0.003814124014098173,5.006686060858059e-05,0.005554210018669997
2007-08-31,2.169737763137255e-05,0.0036147339415250087,4.969186652922295e-05,0.004008662090300625
2007-09-30,0.00037578249002745087,0.003346540116530681,0.00015624684404271243,0.0033485013346174187
2007-10-31,0.004302237891690195,0.0033726262753410517,0.004244899082260515,0.0036132679182281683
2007-11-30,9.842181458823531e-06,0.003045558809494685,0.000615663341651868,0.0024065352280239725
2007-12-31,0.009946106661521563,0.003965139467483732,0.004828491396354859,0.018940541693949278
2008-01-31,0.020383145039090198,0.022945374452729237,0.014515420766859506,0.09582861071264959
2008-02-29,0.00907227887656862,0.004572633980443029,0.007049388088151105,0.12086286308232119
2008-03-31,2.208710903529412e-05,0.003277771689713091,0.0008472481674323784,0.05992979085110356
2008-04-30,4.0147303529411764e-07,0.002854771644714341,0.000300626816643765,0.034786083615616345
2008-05-31,0.0002104052572039216,0.0023338302557050264,0.0002931588912603107,0.02285982271712375
2008-06-30,0.0,0.0020618582139106177,4.8519157015848004e-05,0.013890734084896855
2008-07-31,0.0,0.001990890450005909,4.633344278773368e-05,0.00892908579597847
2008-08-31,0.0,0.0019006035370750737,4.5868977496641636e-05,0.005912097016330841
2008-09-30,0.0,0.001774476833602727,4.614758234305755e-05,0.004216256155875992
2008-10-31,0.0,0.0018890162703956884,7.947627508621052e-05,0.0037587425362623672
2008-11-30,0.008356183411384315,0.003881337599251831,0.006646942045730647,0.009278062223372015
2008-12-31,0.009054157856407834,0.003550391753538218,0.005948638286080117,0.03189473680305799
2009-01-31,0.004826708315725492,0.0029321850134869467,0.0007262422417587896,0.03301536940070197
2009-02-28,0.010814603483952951,0.004529187462733287,0.007425556139508598,0.065812119813894
2009-03-31,0.0016423953593647047,0.004046724342002267,0.002018711492328946,0.07801875186950946
2009-04-30,0.0006215577707764707,0.0019055165605878302,0.0010323284238391505,0.04987942880740572
2009-05-31,0.001169028548674509,0.001587423857375895,0.0006200384360168932,0.031433611435835895
2009-06-30,0.000614180280027451,0.0015329337751848738,0.00010849516711342027,0.019869143312354464
2009-07-31,0.0,0.0013478543029719647,4.0942220692919975e-05,0.011697575597808782
2009-08-31,0.0,0.001298938107640688,4.0935268210488385e-05,0.007535898833831478
2009-09-30,0.0,0.001216733033827771,4.080466427392765e-05,0.005237221540038563
2009-10-31,0.00509155828096863,0.00273186330193959,0.005359109176356824,0.026753630846596207
2009-11-30,0.0002717704757215686,0.001425937174153098,0.000543061726472881,0.004230789092713735
2009-12-31,0.01482066721892548,0.0027076479689443047,0.006304131699911988,0.04757627736134914
2010-01-31,0.014728460749035294,0.010235890154633859,0.008926450728896307,0.06815054822611012
2010-02-28,0.015367105419552954,0.009893453753578354,0.012246898497354821,0.135543208859763
2010-03-31,0.003564487007564702,0.0073036542722103364,0.005659855361598101,0.12230083199488993
2010-04-30,0.014415533395078436,0.00929918650491748,0.024270637234804486,0.1212840911337249
2010-05-31,9.842181458823531e-06,0.005298625527316876,0.0005606743302790154,0.07600572971532106
2010-06-30,0.0,0.003474061166993542,0.00010739282733852121,0.0464540500702884
2010-07-31,0.0,0.002938305119224773,7.086253893632608e-05,0.025923476876136598
2010-08-31,0.0,0.0025887415290617995,6.0727042350648904e-05,0.01520848340209601
2010-09-30,0.0,0.0023179307022959004,5.717622840862917e-05,0.009992305344489322
2010-10-31,0.005372941957184323,0.0024841430939723055,0.0012931103839934153,0.01390611509650249
2010-11-30,0.007433540945662742,0.0031821183443570353,0.016426918782198936,0.02533340236788174
2010-12-31,0.025631474631062766,0.025940227701746192,0.041726349080696334,0.5051980295391229
2011-01-31,0.006731091966462747,0.043265087254290076,0.019680889001945565,0.23205165361104355
2011-02-28,0.012444251309619618,0.030995769695615787,0.013713914490015276,0.16714095774781726
2011-03-31,0.027047002149599996,0.055032366406526596,0.032452848636508935,0.5780040172622206
2011-04-30,0.0008482840990078424,0.050812632136756186,0.006998926505332547,0.4054096092136912
2011-05-31,0.0015565918536509804,0.021657957467211955,0.0010695934388103626,0.16251772118436592
2011-06-30,0.0,0.01311441239308505,0.00020283789340721104,0.08948075892395797
2011-07-31,0.0,0.010452030756886943,0.00011044809561657013,0.04788785137104296
2011-08-31,0.0,0.008856135798535154,8.563548739376721e-05,0.027345754042705235
2011-09-30,0.0,0.00756951354218466,0.00011260630761480068,0.017377324658869014
2011-10-31,0.004985369290000001,0.00730961787591892,0.0012448280552312867,0.020919969084145132
2011-11-30,0.005324056001243145,0.008148061271734116,0.003168521269337313,0.01285947388525554
2011-12-31,0.00014391840999607842,0.005845225341882047,0.00010250885718894609,0.008796276280838622
2012-01-31,0.006616560791419613,0.012055489441824963,0.006309396687745589,0.03803247039028558
2012-02-29,0.004021175792811758,0.008478385597860107,0.0014747640867534765,0.010251590030203659
2012-03-31,0.010545036616584309,0.01142232272484716,0.013990082612083073,0.030928530882191888
2012-04-30,0.01431084507336079,0.005152036290718323,0.015092133633509095,0.045476083571571055
2012-05-31,0.0,0.003940231399198421,7.156496286015503e-05,0.015089740738635811
2012-06-30,0.0,0.003555542511395363,4.3084234617397e-05,0.011522950911429677
2012-07-31,0.0,0.0034533338064466563,4.018865382828323e-05,0.007722783478938694
2012-08-31,0.0,0.003281146456300187,3.940147684885826e-05,0.005359155449095706
2012-09-30,0.0,0.003022838135803596,4.26086200639787e-05,0.003898555570621116
2012-10-31,0.002292719880149023,0.003013209739629928,0.00030867507259572545,0.004086363203844159
2012-11-30,0.006388622822874516,0.004094540808816006,0.0007093250453377012,0.0068810756615098325
2012-12-31,0.013645855659478437,0.0065246224677717206,0.021896011020439164,0.04006687831181044
2013-01-31,0.0044680667735333334,0.004167083463145356,0.003037792999379246,0.011269920967574239
2013-02-28,0.004725664107768629,0.0024266579063248,0.003310703697050959,0.013203304497867123
2013-03-31,0.0034892935787450975,0.003276935086664027,0.0025489501560944238,0.012764835319872929
2013-04-30,0.0003628059637764705,0.002160573177246918,0.0008104230505999928,0.01063816660348343
2013-05-31,0.0,0.0021179419915795996,0.0005695776386337598,0.007321616377285064
2013-06-30,0.0,0.0019679468658992524,3.3712190966168936e-05,0.005130774096194763
2013-07-31,0.0,0.0019709649282748207,3.40788682966636e-05,0.00365468772988109
2013-08-31,0.0,0.0019368497733156316,3.237543237421101e-05,0.0027158561998594033
2013-09-30,0.0,0.0018047674995113274,4.7564661366921644e-05,0.00208224280742103
2013-10-31,0.0,0.0018551425633263315,0.0004901463613115812,0.002146536858834192
2013-11-30,0.004854266235470589,0.0024868929968521677,0.002298270063978577,0.0028154673540783165
2013-12-31,0.0003260536608941175,0.0019765284726581513,0.0003077204711320727,0.0024505170743667846
2014-01-31,0.0007030154035960781,0.0024024513490524275,0.0020238001944315816,0.002904078557607052
2014-02-28,0.011088943274211773,0.006454395810926007,0.0028867019850559207,0.012671592875620311
2014-03-31,0.004675594544250981,0.0030757965306416734,0.010759958946987369,0.014004341641412482
2014-04-30,0.005411964665537258,0.003488537005873443,0.0061125220131579856,0.008215775829892486
2014-05-31,0.0,0.0014875592546505184,0.00014562608635611206,0.001733469598789542
2014-06-30,0.0,0.001401877499528821,3.135170350149858e-05,0.0008066748692930446
2014-07-31,0.0,0.0014157456780322455,3.051884821895623e-05,0.0008146555988558835
2014-08-31,0.0,0.0014021547456756702,3.22243693653396e-05,0.0005834160061187371
2014-09-30,0.0006067075220588235,0.00131776494642901,8.272402044021178e-05,0.0005070526251823763
2014-10-31,0.0034015540441254886,0.0013929328874903058,0.00029274109992616804,0.00041669278982910455
2014-11-30,0.0025515853857098086,0.001656963192834315,0.007186192246403207,0.003988789381120063
2014-12-31,0.018016018672274505,0.022071450244053256,0.010923556899974235,0.02075244097437183
2015-01-31,0.0013578785034784316,0.002215433192868577,0.0010289536732517564,0.0007922919830200719
2015-02-28,0.0056428101172627506,0.0022544077960845238,0.006346643962588711,0.009759377441149202
2015-03-31,0.00016895185138431375,0.0017238940555188657,0.002383895555446871,0.0012048369859963305
2015-04-30,0.00888959263686666,0.0012243114565941827,0.0017670955474261235,0.0017471965376305576
2015-05-31,0.0021660310871921594,0.0011095919937050545,0.0007010736869927065,0.001600694276682723
2015-06-30,0.0,0.0009845169234746908,3.446803172843665e-05,0.0004978163121376084
2015-07-31,9.842181458823531e-06,0.0010140668883001041,2.8409801204201263e-05,0.0005536102921019816
2015-08-31,0.0,0.000985050358725172,2.774265147080595e-05,0.00024043680451984496
2015-09-30,0.00013823376698823527,0.0009385217911028531,5.9431891015744206e-05,0.00027381708488964564
2015-10-31,0.002760980406580397,0.001056881892559909,0.0034323141623608666,0.0016833055762963212
2015-11-30,0.008555774134788231,0.005297153247436023,0.0036282456978333497,0.006090244018741283
2015-12-31,0.011750158530117662,0.005983613538890221,0.00629070720453733,0.0361999702098139
2016-01-31,0.01934395327261569,0.028820022404238158,0.013909137202810659,0.12438957382591531
2016-02-29,0.0010509835785058816,0.0916262603346984,0.007892796944706829,0.01049704565760582
2016-03-31,0.012586374540243146,0.09998588870494027,0.015236175509155191,0.05201747432142146
2016-04-30,0.006372031704321578,0.038680377495692496,0.0060447642453841394,0.020497601927486935
2016-05-31,0.0023139543486196106,0.016609388550561367,0.00035822759172752985,0.009548890868456129
2016-06-30,0.0,0.010077113466335635,5.107182574734604e-05,0.006161451060348539
2016-07-31,0.0,0.008323182796239757,3.998057241371517e-05,0.0041522896745377425
2016-08-31,0.0,0.0071764762514301824,3.779673303338963e-05,0.0028616011345448445
2016-09-30,0.0,0.006176544531304967,4.064295059533451e-05,0.002084115907521014
2016-10-31,0.011797077059345101,0.007311297915581354,0.0012957854012677031,0.0034630472535664663
2016-11-30,0.0070739027202980365,0.007561506740014687,0.001760382504366573,0.0045686247130375295
2016-12-31,0.01700023517627843,0.019967825579448525,0.016929970095026663,0.0912070397429662
2017-01-31,0.1664356164347412,0.47228787804971784,0.026890144924613953,0.5440030663247651
2017-02-28,0.251532024312141,0.5951810638272609,0.049589239740348984,0.7359212905855007
2017-03-31,0.005070069867450981,0.19342281442090067,0.014045977279246235,0.3062644399146062
2017-04-30,0.011169477124176475,0.09524891559542323,0.009572137842013542,0.18226962659096724
2017-05-31,0.000674740983870588,0.03644027283947489,0.000680372194210228,0.10797103083586002
2017-06-30,0.0,0.016789441418648236,0.00031261570202898966,0.06087884673332607
2017-07-31,0.0,0.012741455972110191,0.00012968532080136883,0.033459908971670976
2017-08-31,0.00013983049775686274,0.010691041132007625,0.0001107013873968337,0.019706355394591302
2017-09-30,0.004889791411168627,0.009138824169621517,0.00022174199122754857,0.01327144159884102
2017-10-31,0.0,0.008178244774515373,0.00019891767229862135,0.00960110207049835
2017-11-30,0.0039109441738235246,0.007778764844833409,0.002672819896099747,0.012072907974603739
2017-12-31,0.0,0.006529129675958845,0.0001492843185071253,0.0064836916151821385
2018-01-31,0.010084276178207839,0.008508419842411049,0.004104381256038254,0.020451060589326504
2018-02-28,0.0003239390680588234,0.006031553579779255,0.0011810931619973414,0.007217029615519724
2018-03-31,0.014404576712682356,0.06459005058303406,0.02140313178322373,0.27084873503152873
2018-04-30,0.006120167231454907,0.05131701605782131,0.003283782402432152,0.046276700101047376
2018-05-31,0.00013851967961176468,0.018723195483749237,0.00024907958459670604,0.023927738581733093
2018-06-30,0.0,0.00981987307481072,7.17008084710505e-05,0.016346356721569647
2018-07-31,0.0,0.007950408754115929,6.703498983268601e-05,0.010654410008606677
2018-08-31,0.0,0.006760283335457646,6.534717246028341e-05,0.0070647464393399275
2018-09-30,0.0,0.00580974873337287,6.928293342867625e-05,0.005005612957287582
2018-10-31,0.0028914475322392177,0.005883265308239566,0.001143890355854232,0.0042759755754543756
2018-11-30,0.010076212433878433,0.008732197050191359,0.013170445195832959,0.042624306813636034
2018-12-31,0.005490874524505887,0.0060214327340896,0.0015559970462554933,0.02156233951167135
2019-01-31,0.015982865234929405,0.018433518898574256,0.00772212066304691,0.1069006046687678
2019-02-28,0.05042091293604314,0.23796688330380078,0.02049532308308941,0.409958472485259
2019-03-31,0.04869378727088627,0.3561775424224946,0.01632565784863272,0.6272981175984869
2019-04-30,0.002535447211968629,0.07682096067028471,0.0013716136311548678,0.21223713019301133
2019-05-31,0.017162972456658813,0.04971544831791839,0.004729524391632889,0.13284203445631637
2019-06-30,0.0,0.041349388249742026,0.00010199968583631612,0.07017879136797397
2019-07-31,0.0,0.017315227721407363,6.759473539850768e-05,0.04175466341964242
2019-08-31,0.0,0.01258788792733592,5.990072392516174e-05,0.02464847237045597
2019-09-30,9.842181458823531e-06,0.010002484883153091,6.642353360350806e-05,0.015932072511328343
2019-10-31,0.0,0.008771790500013501,0.0001832111980928659,0.011386705971381549
2019-11-30,0.0069323574187960795,0.00901841871009529,0.001204891658134925,0.0131252900945479
2019-12-31,0.012769788576003919,0.00991735923115207,0.01203232989415184,0.04088906525380129
2020-01-31,0.0023102162746431393,0.0062702452204503245,0.0076360692600678575,0.010482090061345008
2020-02-29,0.00030402016841960775,0.005099111992536676,0.00036209858760266947,0.008870814579229636
2020-03-31,0.010821133832831363,0.0072521954172943635,0.009283968938430826,0.050098756990471574
2020-04-30,0.014101121274015693,0.007366992319909532,0.0055000946897137155,0.09868787043569233
2020-05-31,0.0004125531736784313,0.0036504021941673624,0.0005401277398719467,0.036058231880196585
2020-06-30,0.0,0.002800059138894519,5.8842789702557216e-05,0.021578096388367347
2020-07-31,0.0,0.0025621169979410064,4.031568806500995e-05,0.01319113028883317
2020-08-31,0.0,0.002395417558571145,3.936021149150976e-05,0.008463321490122242
2020-09-30,0.0,0.0022156430662504446,6.548930828452076e-05,0.005848870726164929
2020-10-31,0.0,0.002216214452438961,0.00013368887604792967,0.004398671365441761
2020-11-30,0.003760286423678426,0.0034713407061199284,0.0011339759405034435,0.004846675548350203
2020-12-31,0.005080680935192157,0.004169853583630022,0.0013600181005018039,0.005732247079426891
2021-01-31,0.010781349018968614,0.004630246293298488,0.010883834171894043,0.030204654330690375
2021-02-28,0.0028559307475098045,0.001969342575934606,0.0016034203627299753,0.00840463229465211
2021-03-31,0.006855736210282359,0.0022928301423097725,0.003814476037271127,0.017470727129697328
2021-04-30,0.001191484265984313,0.0017617630551621222,0.0005625170821168277,0.005219110111369922
2021-05-31,0.0,0.0015488652355468728,8.918120563768869e-05,0.003584593192016774
2021-06-30,0.0,0.001448472191142595,4.298949431110168e-05,0.0028234186770466963
2021-07-31,0.0,0.0014591997260160914,3.1370599589289005e-05,0.0021659441399366247
2021-08-31,0.0,0.0014207962411262847,3.120540890712728e-05,0.0016454571552574867
2021-09-30,0.0,0.0013511090350114686,4.500293297998999e-05,0.0013151022622747512
